batter,bowler,innings,overs,ballnumber,isWicketDelivery,batsman_run,team,avg_runs_per_ball
DA Warner,SP Narine,1,2,3,0,6,DC,1.044340723
DA Warner,A Nortje,1,5,4,0,6,DC,1.17571885
DA Warner,Mohammed Shami,2,0,5,0,6,DC,1.146297948
DA Warner,Arshdeep Singh,2,1,5,0,6,DC,1.158469945
DA Warner,Y Prithvi Raj,2,1,2,0,6,DC,2.461538462
DA Warner,SP Narine,2,4,3,0,6,DC,1.044340723
DA Warner,KC Cariappa,2,5,4,0,6,DC,1.72972973
DA Warner,KC Cariappa,2,5,6,0,6,DC,1.72972973
DA Warner,UT Yadav,1,1,1,0,6,DC,1.157854985
DA Warner,DS Kulkarni,2,0,4,0,6,DC,1.183908046
DA Warner,UT Yadav,2,2,1,0,0,DC,1.157854985
DA Warner,UT Yadav,2,2,2,0,0,DC,1.157854985
DA Warner,UT Yadav,2,2,3,0,0,DC,1.157854985
DA Warner,TG Southee,2,3,2,0,0,DC,1.203761755
DA Warner,SP Narine,2,4,4,0,0,DC,1.044340723
DA Warner,SP Narine,2,4,5,0,0,DC,1.044340723
DA Warner,SP Narine,2,4,6,0,0,DC,1.044340723
DA Warner,UT Yadav,2,2,6,0,1,DC,1.157854985
DA Warner,TG Southee,2,3,4,0,1,DC,1.203761755
DA Warner,TG Southee,2,5,2,0,1,DC,1.203761755
DA Warner,TG Southee,2,5,4,0,1,DC,1.203761755
DA Warner,UT Yadav,2,2,5,0,4,DC,1.157854985
DA Warner,TG Southee,2,3,1,0,4,DC,1.203761755
DA Warner,TG Southee,2,3,3,0,4,DC,1.203761755
DA Warner,SP Narine,2,4,7,0,4,DC,1.044340723
DA Warner,P Kumar,2,2,2,0,0,DC,1.007308161
DA Warner,P Kumar,2,2,3,0,0,DC,1.007308161
DA Warner,Tejas Baroka,2,4,3,0,0,DC,1.333333333
DA Warner,Tejas Baroka,2,4,4,0,0,DC,1.333333333
DA Warner,Tejas Baroka,2,4,5,0,0,DC,1.333333333
DA Warner,Tejas Baroka,2,4,6,0,0,DC,1.333333333
DA Warner,DS Kulkarni,2,1,2,0,0,DC,1.183908046
DA Warner,DS Kulkarni,2,1,4,0,0,DC,1.183908046
DA Warner,DS Kulkarni,2,1,5,0,0,DC,1.183908046
DA Warner,P Kumar,2,2,1,0,0,DC,1.007308161
DA Warner,P Kumar,2,2,2,0,0,DC,1.007308161
DA Warner,P Kumar,2,2,6,0,0,DC,1.007308161
DA Warner,DS Kulkarni,2,3,6,0,0,DC,1.183908046
DA Warner,YK Pathan,1,2,1,0,0,DC,1.029891304
DA Warner,YK Pathan,1,2,4,0,0,DC,1.029891304
DA Warner,YK Pathan,1,2,5,0,0,DC,1.029891304
DA Warner,M Morkel,1,3,5,0,0,DC,1.055323591
DA Warner,SP Narine,1,5,2,0,0,DC,1.044340723
DA Warner,SP Narine,1,5,3,0,0,DC,1.044340723
DA Warner,MJ McClenaghan,2,1,2,0,0,DC,1.192982456
DA Warner,MJ McClenaghan,2,1,4,0,0,DC,1.192982456
DA Warner,MJ McClenaghan,2,1,5,0,0,DC,1.192982456
DA Warner,MJ McClenaghan,2,1,6,0,0,DC,1.192982456
DA Warner,MJ McClenaghan,2,3,1,0,0,DC,1.192982456
DA Warner,MJ McClenaghan,2,3,2,0,0,DC,1.192982456
DA Warner,MJ McClenaghan,2,3,5,0,0,DC,1.192982456
DA Warner,JJ Bumrah,2,4,4,0,0,DC,1.032291667
DA Warner,Harbhajan Singh,2,5,2,0,0,DC,1.134517766
DA Warner,Harbhajan Singh,2,5,3,0,0,DC,1.134517766
DA Warner,Harbhajan Singh,2,5,4,0,0,DC,1.134517766
DA Warner,Harbhajan Singh,2,5,5,0,0,DC,1.134517766
DA Warner,UT Yadav,1,3,2,1,0,DC,1.157854985
DA Warner,HV Patel,2,4,4,0,0,DC,1.32885906
DA Warner,HV Patel,2,4,6,0,0,DC,1.32885906
DA Warner,Parvez Rasool,2,5,5,0,0,DC,1.515151515
DA Warner,Parvez Rasool,2,5,6,0,0,DC,1.515151515
DA Warner,MJ McClenaghan,1,1,1,1,0,DC,1.192982456
DA Warner,D Wiese,1,2,5,0,0,DC,0.920634921
DA Warner,AB Dinda,1,5,3,0,0,DC,1.095906433
DA Warner,Z Khan,1,3,6,0,0,DC,1.031203566
DA Warner,NM Coulter-Nile,1,4,1,1,0,DC,1.079155673
DA Warner,P Kumar,2,2,4,0,1,DC,1.007308161
DA Warner,I Sharma,1,5,1,0,1,DC,1.081368821
DA Warner,DS Kulkarni,2,5,3,0,1,DC,1.183908046
DA Warner,DS Kulkarni,2,1,6,0,1,DC,1.183908046
DA Warner,P Kumar,2,2,3,0,1,DC,1.007308161
DA Warner,DS Kulkarni,2,3,3,0,1,DC,1.183908046
DA Warner,YK Pathan,1,2,2,0,1,DC,1.029891304
DA Warner,YK Pathan,1,2,6,0,1,DC,1.029891304
DA Warner,M Morkel,1,3,1,0,1,DC,1.055323591
