batter,bowler,innings,overs,ballnumber,isWicketDelivery,team,batter_avg_wic_per_ball
V Kohli,B Kumar,1,1,3,0,SRH,0.03296119086
PA Patel,B Kumar,1,0,2,0,SRH,0.04662576687
PA Patel,B Kumar,1,0,4,0,SRH,0.04662576687
PA Patel,B Kumar,1,0,5,1,SRH,0.04662576687
V Kohli,B Kumar,1,0,6,0,SRH,0.03296119086
PA Patel,B Kumar,2,1,1,1,SRH,0.04662576687
V Kohli,B Kumar,2,1,2,0,SRH,0.03296119086
V Kohli,B Kumar,2,1,3,0,SRH,0.03296119086
V Kohli,B Kumar,2,1,4,0,SRH,0.03296119086
V Kohli,B Kumar,2,1,5,0,SRH,0.03296119086
V Kohli,B Kumar,2,1,6,0,SRH,0.03296119086
V Kohli,B Kumar,2,1,7,1,SRH,0.03296119086
RR Rossouw,B Kumar,2,3,1,0,SRH,0.08695652174
RR Rossouw,B Kumar,2,3,5,0,SRH,0.08695652174
RR Rossouw,B Kumar,2,3,6,0,SRH,0.08695652174
RR Rossouw,B Kumar,2,5,1,0,SRH,0.08695652174
RR Rossouw,B Kumar,2,5,3,0,SRH,0.08695652174
RR Rossouw,B Kumar,2,5,4,0,SRH,0.08695652174
RR Rossouw,B Kumar,2,5,5,0,SRH,0.08695652174
RR Rossouw,B Kumar,2,5,6,0,SRH,0.08695652174
SS Tiwary,B Kumar,1,0,1,0,SRH,0.01744186047
SS Tiwary,B Kumar,1,0,2,0,SRH,0.01744186047
TM Dilshan,B Kumar,1,0,5,0,SRH,0.04166666667
TM Dilshan,B Kumar,1,0,6,0,SRH,0.04166666667
TM Dilshan,B Kumar,1,2,1,0,SRH,0.04166666667
TM Dilshan,B Kumar,1,2,2,0,SRH,0.04166666667
TM Dilshan,B Kumar,1,2,3,0,SRH,0.04166666667
TM Dilshan,B Kumar,1,2,4,0,SRH,0.04166666667
TM Dilshan,B Kumar,1,2,6,0,SRH,0.04166666667
TM Dilshan,B Kumar,1,5,1,0,SRH,0.04166666667
TM Dilshan,B Kumar,1,5,2,0,SRH,0.04166666667
TM Dilshan,B Kumar,1,5,3,0,SRH,0.04166666667
TM Dilshan,B Kumar,1,5,4,0,SRH,0.04166666667
TM Dilshan,B Kumar,1,5,5,0,SRH,0.04166666667
TM Dilshan,B Kumar,1,5,6,0,SRH,0.04166666667
TM Dilshan,B Kumar,1,5,7,0,SRH,0.04166666667
TM Dilshan,B Kumar,1,3,1,0,SRH,0.04166666667
TM Dilshan,B Kumar,1,3,2,0,SRH,0.04166666667
TM Dilshan,B Kumar,1,3,3,0,SRH,0.04166666667
MA Agarwal,B Kumar,1,3,4,0,SRH,0.04861111111
MA Agarwal,B Kumar,1,3,6,0,SRH,0.04861111111
KL Rahul,B Kumar,2,0,1,0,SRH,0.02218821729
KL Rahul,B Kumar,1,0,5,0,SRH,0.02218821729
KL Rahul,B Kumar,1,2,5,0,SRH,0.02218821729
Mandeep Singh,B Kumar,2,3,1,0,SRH,0.05525846702
V Kohli,B Kumar,2,2,4,0,SRH,0.03296119086
V Kohli,B Kumar,1,1,4,0,SRH,0.03296119086
V Kohli,B Kumar,1,3,1,0,SRH,0.03296119086
V Kohli,B Kumar,1,2,1,0,SRH,0.03296119086
V Kohli,B Kumar,1,2,6,0,SRH,0.03296119086
RR Rossouw,B Kumar,2,3,2,0,SRH,0.08695652174
SS Tiwary,B Kumar,1,0,4,0,SRH,0.01744186047
TM Dilshan,B Kumar,1,3,4,0,SRH,0.04166666667
TM Dilshan,B Kumar,1,5,1,0,SRH,0.04166666667
MA Agarwal,B Kumar,2,4,1,0,SRH,0.04861111111
MA Agarwal,B Kumar,1,5,3,0,SRH,0.04861111111
SS Tiwary,B Kumar,1,0,3,0,SRH,0.01744186047
TM Dilshan,B Kumar,1,0,4,0,SRH,0.04166666667
MA Agarwal,B Kumar,1,5,2,0,SRH,0.04861111111
KL Rahul,B Kumar,2,1,1,0,SRH,0.02218821729
KL Rahul,B Kumar,1,2,1,0,SRH,0.02218821729
Mandeep Singh,B Kumar,2,3,7,0,SRH,0.05525846702
V Kohli,B Kumar,2,0,5,0,SRH,0.03296119086
V Kohli,B Kumar,1,1,2,0,SRH,0.03296119086
PA Patel,B Kumar,1,0,3,0,SRH,0.04662576687
RR Rossouw,B Kumar,2,5,2,0,SRH,0.08695652174
TM Dilshan,B Kumar,1,2,5,0,SRH,0.04166666667
S Dhawan,B Kumar,1,4,1,0,SRH,0.03237951807
S Dhawan,B Kumar,1,4,4,1,SRH,0.03237951807
PA Patel,B Kumar,1,5,1,0,SRH,0.04662576687
PA Patel,B Kumar,1,5,6,1,SRH,0.04662576687
S Dhawan,B Kumar,1,4,2,0,SRH,0.03237951807
KC Sangakkara,B Kumar,1,4,5,0,SRH,0.03205128205
PA Patel,B Kumar,1,5,2,0,SRH,0.04662576687
Ishan Kishan,B Kumar,1,0,5,0,SRH,0.02116402116
BB McCullum,B Kumar,2,1,4,0,SRH,0.04538341158
BB McCullum,B Kumar,2,1,5,1,SRH,0.04538341158
SK Raina,B Kumar,2,1,6,0,SRH,0.03801652893
SK Raina,B Kumar,2,3,2,0,SRH,0.03801652893
SK Raina,B Kumar,2,3,7,0,SRH,0.03801652893
BB McCullum,B Kumar,1,2,5,0,SRH,0.04538341158
BB McCullum,B Kumar,1,2,6,0,SRH,0.04538341158
BB McCullum,B Kumar,1,2,7,0,SRH,0.04538341158
BB McCullum,B Kumar,1,2,8,0,SRH,0.04538341158
F du Plessis,B Kumar,1,2,3,0,SRH,0.02953586498
BB McCullum,B Kumar,2,1,6,0,SRH,0.04538341158
BB McCullum,B Kumar,2,4,2,0,SRH,0.04538341158
BB McCullum,B Kumar,2,4,3,0,SRH,0.04538341158
BB McCullum,B Kumar,2,4,4,0,SRH,0.04538341158
BB McCullum,B Kumar,1,2,3,0,SRH,0.04538341158
SK Raina,B Kumar,2,3,3,0,SRH,0.03801652893
F du Plessis,B Kumar,1,2,4,0,SRH,0.02953586498
F du Plessis,B Kumar,1,2,6,0,SRH,0.02953586498
BB McCullum,B Kumar,2,1,1,0,SRH,0.04538341158
BB McCullum,B Kumar,2,4,5,0,SRH,0.04538341158
Ishan Kishan,B Kumar,1,0,6,0,SRH,0.02116402116
F du Plessis,B Kumar,1,2,2,0,SRH,0.02953586498
BB McCullum,B Kumar,2,4,1,0,SRH,0.04538341158
SK Raina,B Kumar,2,3,1,0,SRH,0.03801652893
BB McCullum,B Kumar,1,2,4,0,SRH,0.04538341158
Q de Kock,B Kumar,1,0,3,0,SRH,0.03507404521
E Lewis,B Kumar,1,2,3,0,SRH,0.04362416107
MA Agarwal,B Kumar,1,1,3,0,SRH,0.04861111111
CH Gayle,B Kumar,2,0,2,0,SRH,0.03565640194
CH Gayle,B Kumar,2,2,2,0,SRH,0.03565640194
CH Gayle,B Kumar,2,2,4,0,SRH,0.03565640194
CH Gayle,B Kumar,2,2,5,0,SRH,0.03565640194
CH Gayle,B Kumar,1,2,6,0,SRH,0.03565640194
V Kohli,B Kumar,2,1,4,0,SRH,0.03296119086
V Kohli,B Kumar,2,3,6,0,SRH,0.03296119086
Q de Kock,B Kumar,1,0,4,0,SRH,0.03507404521
E Lewis,B Kumar,1,2,4,0,SRH,0.04362416107
MA Agarwal,B Kumar,1,1,4,0,SRH,0.04861111111
MA Agarwal,B Kumar,1,1,6,0,SRH,0.04861111111
MA Agarwal,B Kumar,2,4,6,0,SRH,0.04861111111
CH Gayle,B Kumar,2,0,3,0,SRH,0.03565640194
CH Gayle,B Kumar,2,2,6,0,SRH,0.03565640194
MA Agarwal,B Kumar,2,4,3,0,SRH,0.04861111111
CH Gayle,B Kumar,1,0,6,0,SRH,0.03565640194
V Kohli,B Kumar,2,1,5,0,SRH,0.03296119086
V Kohli,B Kumar,2,3,1,0,SRH,0.03296119086
V Kohli,B Kumar,2,3,7,0,SRH,0.03296119086
MA Agarwal,B Kumar,1,1,2,0,SRH,0.04861111111
CH Gayle,B Kumar,2,2,3,0,SRH,0.03565640194
MA Agarwal,B Kumar,1,1,6,0,SRH,0.04861111111
CH Gayle,B Kumar,2,2,1,0,SRH,0.03565640194
DA Warner,B Kumar,1,2,1,0,SRH,0.0295992714
DA Warner,B Kumar,1,2,2,0,SRH,0.0295992714
DA Warner,B Kumar,1,2,3,0,SRH,0.0295992714
DA Warner,B Kumar,1,2,4,0,SRH,0.0295992714
DA Warner,B Kumar,1,2,5,0,SRH,0.0295992714
DA Warner,B Kumar,1,2,6,0,SRH,0.0295992714
G Gambhir,B Kumar,2,0,1,0,SRH,0.03444730077
G Gambhir,B Kumar,2,0,3,0,SRH,0.03444730077
G Gambhir,B Kumar,2,0,4,0,SRH,0.03444730077
G Gambhir,B Kumar,2,0,5,0,SRH,0.03444730077
G Gambhir,B Kumar,1,3,1,0,SRH,0.03444730077
G Gambhir,B Kumar,1,3,6,0,SRH,0.03444730077
G Gambhir,B Kumar,1,5,1,0,SRH,0.03444730077
G Gambhir,B Kumar,2,0,6,0,SRH,0.03444730077
F du Plessis,B Kumar,2,4,1,0,SRH,0.02953586498
SO Hetmyer,B Kumar,2,0,3,0,SRH,0.03773584906
LMP Simmons,B Kumar,1,0,6,0,SRH,0.025
LMP Simmons,B Kumar,1,0,7,0,SRH,0.025
JC Buttler,B Kumar,2,0,3,0,SRH,0.02947845805
JC Buttler,B Kumar,2,0,4,0,SRH,0.02947845805
JC Buttler,B Kumar,2,0,6,0,SRH,0.02947845805
JC Buttler,B Kumar,2,2,2,0,SRH,0.02947845805
JC Buttler,B Kumar,2,2,3,0,SRH,0.02947845805
MJ Guptill,B Kumar,1,0,1,0,SRH,0.05732484076
MJ Guptill,B Kumar,1,0,3,0,SRH,0.05732484076
MJ Guptill,B Kumar,1,0,4,1,SRH,0.05732484076
AT Rayudu,B Kumar,1,0,5,0,SRH,0.03066666667
AT Rayudu,B Kumar,1,0,6,0,SRH,0.03066666667
AT Rayudu,B Kumar,1,2,6,0,SRH,0.03066666667
LMP Simmons,B Kumar,2,1,1,0,SRH,0.025
LMP Simmons,B Kumar,2,1,2,0,SRH,0.025
LMP Simmons,B Kumar,2,1,3,0,SRH,0.025
LMP Simmons,B Kumar,2,1,4,0,SRH,0.025
LMP Simmons,B Kumar,2,1,5,0,SRH,0.025
LMP Simmons,B Kumar,2,3,2,0,SRH,0.025
LMP Simmons,B Kumar,1,4,1,0,SRH,0.025
LMP Simmons,B Kumar,1,4,2,0,SRH,0.025
CH Gayle,B Kumar,1,0,1,0,SRH,0.03565640194
Q de Kock,B Kumar,1,0,3,0,SRH,0.03507404521
Q de Kock,B Kumar,1,0,4,0,SRH,0.03507404521
PA Reddy,B Kumar,1,1,5,0,SRH,0.04545454545
PA Reddy,B Kumar,1,3,1,0,SRH,0.04545454545
PA Reddy,B Kumar,1,3,2,0,SRH,0.04545454545
CL White,B Kumar,1,5,3,0,SRH,0.05833333333
CL White,B Kumar,1,5,4,0,SRH,0.05833333333
SO Hetmyer,B Kumar,2,0,4,0,SRH,0.03773584906
LMP Simmons,B Kumar,1,0,1,0,SRH,0.025
JC Buttler,B Kumar,2,2,4,0,SRH,0.02947845805
RG Sharma,B Kumar,2,0,2,0,SRH,0.03851540616
AT Rayudu,B Kumar,1,2,1,0,SRH,0.03066666667
LMP Simmons,B Kumar,2,1,6,0,SRH,0.025
LMP Simmons,B Kumar,2,3,3,0,SRH,0.025
LMP Simmons,B Kumar,1,4,3,0,SRH,0.025
Q de Kock,B Kumar,1,0,5,0,SRH,0.03507404521
PA Reddy,B Kumar,1,1,1,0,SRH,0.04545454545
PA Reddy,B Kumar,1,3,3,0,SRH,0.04545454545
PA Reddy,B Kumar,1,3,6,0,SRH,0.04545454545
S Dhawan,B Kumar,1,3,2,0,SRH,0.03237951807
S Dhawan,B Kumar,1,3,4,0,SRH,0.03237951807
CL White,B Kumar,1,5,5,0,SRH,0.05833333333
MJ Guptill,B Kumar,1,0,2,0,SRH,0.05732484076
JC Buttler,B Kumar,2,0,5,0,SRH,0.02947845805
JC Buttler,B Kumar,2,2,1,0,SRH,0.02947845805
RG Sharma,B Kumar,2,0,1,0,SRH,0.03851540616
PA Reddy,B Kumar,1,1,6,0,SRH,0.04545454545
PA Patel,B Kumar,1,1,2,0,SRH,0.04662576687
PA Patel,B Kumar,1,1,3,0,SRH,0.04662576687
PA Patel,B Kumar,1,3,4,0,SRH,0.04662576687
PA Patel,B Kumar,1,3,5,0,SRH,0.04662576687
PA Patel,B Kumar,1,1,4,0,SRH,0.04662576687
GJ Bailey,B Kumar,2,4,1,0,SRH,0.02290076336
GJ Bailey,B Kumar,2,4,2,0,SRH,0.02290076336
GJ Bailey,B Kumar,2,4,3,0,SRH,0.02290076336
AM Rahane,B Kumar,1,2,7,0,SRH,0.03592814371
AM Rahane,B Kumar,2,1,1,0,SRH,0.03592814371
AM Rahane,B Kumar,2,1,2,0,SRH,0.03592814371
AM Rahane,B Kumar,2,1,3,1,SRH,0.03592814371
SR Watson,B Kumar,2,3,2,0,SRH,0.03173374613
AM Rahane,B Kumar,1,2,3,0,SRH,0.03592814371
SR Watson,B Kumar,2,1,4,0,SRH,0.03173374613
SR Watson,B Kumar,2,3,4,0,SRH,0.03173374613
AM Rahane,B Kumar,1,0,5,0,SRH,0.03592814371
AM Rahane,B Kumar,1,0,6,0,SRH,0.03592814371
SR Watson,B Kumar,2,3,3,0,SRH,0.03173374613
JM Bairstow,B Kumar,2,0,1,0,SRH,0.03285420945
JM Bairstow,B Kumar,2,0,4,0,SRH,0.03285420945
JM Bairstow,B Kumar,2,0,5,0,SRH,0.03285420945
SS Iyer,B Kumar,2,4,1,0,SRH,0.03094059406
SS Iyer,B Kumar,2,4,2,0,SRH,0.03094059406
SS Iyer,B Kumar,2,4,3,0,SRH,0.03094059406
PP Shaw,B Kumar,2,0,1,0,SRH,0.04955527319
PP Shaw,B Kumar,2,0,2,0,SRH,0.04955527319
PP Shaw,B Kumar,2,0,3,0,SRH,0.04955527319
PP Shaw,B Kumar,2,0,5,1,SRH,0.04955527319
SS Iyer,B Kumar,2,0,6,0,SRH,0.03094059406
SS Iyer,B Kumar,2,2,6,0,SRH,0.03094059406
PP Shaw,B Kumar,2,0,1,0,SRH,0.04955527319
PP Shaw,B Kumar,2,0,6,0,SRH,0.04955527319
PP Shaw,B Kumar,2,4,2,0,SRH,0.04955527319
PP Shaw,B Kumar,2,4,6,0,SRH,0.04955527319
PP Shaw,B Kumar,2,4,7,0,SRH,0.04955527319
PP Shaw,B Kumar,1,0,2,0,SRH,0.04955527319
PP Shaw,B Kumar,1,0,3,0,SRH,0.04955527319
PP Shaw,B Kumar,1,0,4,0,SRH,0.04955527319
PP Shaw,B Kumar,1,0,6,0,SRH,0.04955527319
PP Shaw,B Kumar,1,2,1,0,SRH,0.04955527319
PP Shaw,B Kumar,1,2,2,1,SRH,0.04955527319
SS Iyer,B Kumar,1,2,3,0,SRH,0.03094059406
PA Patel,B Kumar,1,3,6,1,SRH,0.04662576687
S Sohal,B Kumar,2,0,1,0,SRH,0.04201680672
S Sohal,B Kumar,2,0,5,0,SRH,0.04201680672
DB Ravi Teja,B Kumar,1,2,5,0,SRH,0.03333333333
M Shahrukh Khan,B Kumar,2,3,2,0,SRH,0
M Shahrukh Khan,B Kumar,2,3,6,0,SRH,0
P Simran Singh,B Kumar,1,0,6,0,SRH,0.09523809524
SS Iyer,B Kumar,2,4,4,0,SRH,0.03094059406
PP Shaw,B Kumar,2,0,2,0,SRH,0.04955527319
SS Iyer,B Kumar,1,2,4,0,SRH,0.03094059406
CL White,B Kumar,1,4,3,0,SRH,0.05833333333
PA Patel,B Kumar,1,3,1,0,SRH,0.04662576687
PA Patel,B Kumar,1,3,3,0,SRH,0.04662576687
S Sohal,B Kumar,2,0,2,0,SRH,0.04201680672
